lake,learner,k,variant,delta_spearman_lake,delta_r2_log_lake,mae_log_lake,rer_log_lake,delta_spearman_lake_altmean,delta_r2_log_lake_altmean
Erhai,MLP,10,repr_only,0.1700503759699226,0.5666297285903009,0.09965549591152675,0.29071253124805074,0.10999049409857559,0.43298200840978446
Erhai,MLP,10,source_only,0.0,0.0,0.14870928930344363,-0.06310634254698565,0.0,0.0
Erhai,PLSR,5,affine_only,0.0,-2.875910886712685e-06,0.0993004286160092,0.2940756647884867,0.0,-0.0005624228367704258
Erhai,PLSR,5,full,-0.01475559171327435,-0.011126622685061049,0.11233778437627745,0.24344863028756494,-0.19213052842541042,-0.8874525397341503
Erhai,PLSR,5,full_minus_affine,-0.01475559171327435,-0.0141400581923691,0.1123815187983905,0.2438108309907869,-0.19317537516423475,-0.8907538815048487
Erhai,PLSR,5,full_minus_repr0,0.0,-2.875910886712685e-06,0.0993004286160092,0.2940756647884867,0.0,-0.0005624228367704258
Erhai,PLSR,5,intercept_only,0.0,0.0,0.09911821856714606,0.2942656401789006,0.0,-3.3306690738754687e-18
Erhai,PLSR,5,repr_only,-0.01475559171327435,-0.0141400581923691,0.1123815187983905,0.2438108309907869,-0.19317537516423475,-0.8907538815048487
Erhai,PLSR,5,source_only,0.0,0.0,0.09454822150476686,0.351613293615866,0.0,0.0
Erhai,PLSR,10,affine_only,0.0,0.00026250359738879997,0.10073942108281375,0.2788217050351923,0.0,-0.000998211979989033
Erhai,PLSR,10,full,0.01419518768385875,0.07337776867099549,0.10300221896438765,0.25427698087104283,-0.048005082820971795,-0.06715048647863567
Erhai,PLSR,10,full_minus_affine,0.0143467643467643,0.07328682103961626,0.10293649165882865,0.25483005804705733,-0.04791959735359633,-0.06692032881655545
Erhai,PLSR,10,full_minus_repr0,0.0048844708794358,0.0758912387891041,0.10032235091920244,0.2859296387363865,-0.06951491770331501,-0.026746637350207325
Erhai,PLSR,10,full_minus_repr1,-0.002289540387778,0.0247819852542942,0.1041597864842981,0.2659948233053281,-0.06548377879446156,-0.10403284464725879
Erhai,PLSR,10,intercept_only,0.0,0.0,0.10069524431012575,0.27891874599274746,0.0,3.3306690738754687e-18
Erhai,PLSR,10,repr_only,0.0143467643467643,0.07328682103961626,0.10293649165882865,0.25483005804705733,-0.04791959735359633,-0.06692032881655545
Erhai,PLSR,10,source_only,0.0,0.0,0.10033251357976025,0.30687322064747935,0.0,0.0
Erhai,XGBoost,5,affine_only,0.0,0.00366498865838425,0.1124262903211738,0.20064377239051495,0.0,0.004478827277658553
Erhai,XGBoost,5,full,-0.0438090002756448,-0.0676190254185723,0.12845741870904054,0.10751075229124245,-0.24610273753543674,-1.1947767380104122
Erhai,XGBoost,5,full_minus_affine,-0.0438090002756448,-0.06771607434608234,0.12844661737016483,0.10717407240503715,-0.24555830306118354,-1.1928224651027342
Erhai,XGBoost,5,full_minus_repr0,0.0,0.00366498865838425,0.1124262903211738,0.20064377239051495,0.0,0.004478827277658553
Erhai,XGBoost,5,intercept_only,0.0,0.0,0.11267534908360385,0.20015919996780462,0.0,-1.7536288976494064e-09
Erhai,XGBoost,5,repr_only,-0.0438090002756448,-0.06771607434608234,0.12844661737016483,0.10717407240503715,-0.24555830306118354,-1.1928224651027342
Erhai,XGBoost,5,source_only,0.0,0.0,0.12713418206938226,0.1124178782418275,0.0,0.0
Erhai,XGBoost,10,affine_only,0.0,0.008219328306218649,0.1119374857421232,0.19088506635225724,0.0,0.00797508383329483
Erhai,XGBoost,10,full,0.06731796750694424,0.07791701793747224,0.12097146459792775,0.1656477804621107,0.025728771273306115,-0.14536793269304277
Erhai,XGBoost,10,full_minus_affine,0.06640748481595296,0.07587124457226035,0.12116147512410766,0.16409128227917147,0.025035730508645843,-0.14822947920861948
Erhai,XGBoost,10,full_minus_repr0,0.0209133281168037,0.07181541088959059,0.11809498508296626,0.1680172830177657,-0.028982913558510844,-0.06834926011885334
Erhai,XGBoost,10,full_minus_repr1,-0.0102282155552849,0.018194206223406402,0.11884436758723646,0.1579615152841653,-0.09373402048339564,-0.16625809636281158
Erhai,XGBoost,10,intercept_only,0.0,0.0,0.1120722959284941,0.185720145990231,0.0,6.607257252433384e-10
Erhai,XGBoost,10,repr_only,0.06640748481595296,0.07587124457226035,0.12116147512410766,0.16409128227917147,0.025035730508645843,-0.14822947920861948
Erhai,XGBoost,10,source_only,0.0,0.0,0.1298117741279458,0.06864008399920365,0.0,0.0
Garda,MLP,5,affine_only,0.0,-0.0007785575472121,0.2537492576668968,0.09954403463904005,0.0,-0.004280756592557113
Garda,MLP,5,full,-0.016772846323016552,-0.14841258900460608,0.283507994504661,0.0272612549086137,-0.1434361306852049,-1.7910019310956864
Garda,MLP,5,full_minus_affine,-0.0166811872930622,-0.1388488851045765,0.2824407612140927,0.027770038356439597,-0.14398058371671324,-1.7947466639105152
Garda,MLP,5,full_minus_repr0,0.0,-0.0007785575472121,0.2537492576668968,0.09954403463904005,0.0,-0.004280756592557113
Garda,MLP,5,intercept_only,0.0,0.0,0.255597775919919,0.1039741521532561,0.0,3.3306690738754703e-18
Garda,MLP,5,repr_only,-0.0166811872930622,-0.1388488851045765,0.2824407612140927,0.027770038356439597,-0.14398058371671324,-1.7947466639105152
Garda,MLP,5,source_only,0.0,0.0,0.45473317247045764,-0.5814622156810914,0.0,0.0
Garda,MLP,10,affine_only,0.0,-0.0021887184309293,0.25235888644731574,0.09000192103353295,0.0,-0.008261072173813869
Garda,MLP,10,full,-0.07311264395650285,-0.14671495261495826,0.28912715875025846,-0.0261085771957837,-0.20567871577787356,-0.49862328283449286
Garda,MLP,10,full_minus_affine,-0.07449244476958895,-0.14542773048080088,0.29009273454374507,-0.030800106664983798,-0.20406668656006668,-0.5117547193460684
Garda,MLP,10,full_minus_repr0,-0.03037932645061605,-0.06207011031083785,0.2652603907797413,0.045351702753305245,-0.1285677636040735,-0.22856336668680638
Garda,MLP,10,full_minus_repr1,-0.01801251738281035,-0.0713449293341764,0.2642156047127707,0.0622550413237591,-0.08978805349117952,-0.14736759951824496
Garda,MLP,10,intercept_only,0.0,0.0,0.24911911758469196,0.09186521514566355,0.0,-2.465190328815662e-34
Garda,MLP,10,repr_only,-0.07449244476958895,-0.14542773048080088,0.29009273454374507,-0.030800106664983798,-0.20406668656006668,-0.5117547193460684
Garda,MLP,10,source_only,0.0,0.0,0.4553913018940487,-0.6430558944995746,0.0,0.0
Garda,PLSR,5,affine_only,0.0,0.00307232252042615,0.2953518070275114,-0.03445475742752695,0.0,0.0026882714264425257
Garda,PLSR,5,full,0.5108157739359996,0.08531097841653665,0.31424396179887804,-0.06353002233926469,0.41166696705065975,-2.0671033648814867
Garda,PLSR,5,full_minus_affine,0.5056597886164222,0.08434398411174135,0.313678147780747,-0.06691565586986895,0.4077093428608042,-2.0758027693303687
Garda,PLSR,5,full_minus_repr0,0.0,0.00307232252042615,0.2953518070275114,-0.03445475742752695,0.0,0.0026882714264425257
Garda,PLSR,5,intercept_only,0.0,0.0,0.2955583286180513,-0.03497383338533775,0.0,2.4424906541753444e-17
Garda,PLSR,5,repr_only,0.5056597886164222,0.08434398411174135,0.313678147780747,-0.06691565586986895,0.4077093428608042,-2.0758027693303687
Garda,PLSR,5,source_only,0.0,0.0,0.5719789541523801,-0.9951865801895357,0.0,0.0
Garda,PLSR,10,affine_only,0.0,0.00879430747290515,0.29283387314569226,-0.0533123855014634,0.0,0.007427609625250416
Garda,PLSR,10,full,0.41325087636037205,0.02880486057033585,0.29207399128390443,-0.08036354295319845,0.3633781583111737,-0.3390731275832053
Garda,PLSR,10,full_minus_affine,0.4078767722850057,0.0173446547222102,0.2924042657684355,-0.08381287774636255,0.35351378306840686,-0.35745005812029484
Garda,PLSR,10,full_minus_repr0,0.459201603719516,0.1407078419299556,0.280845076044402,0.006037968867052599,0.4066155464453612,0.0017149001337088215
Garda,PLSR,10,full_minus_repr1,0.47153106945340306,0.1333183670565932,0.2805256827538798,-0.0138001555707762,0.4301618274105086,-0.0009833181924855062
Garda,PLSR,10,intercept_only,0.0,0.0,0.2943546663577279,-0.056879401209899746,0.0,1.1102230246251566e-18
Garda,PLSR,10,repr_only,0.4078767722850057,0.0173446547222102,0.2924042657684355,-0.08381287774636255,0.35351378306840686,-0.35745005812029484
Garda,PLSR,10,source_only,0.0,0.0,0.5659650908997185,-1.056611731999515,0.0,0.0
Garda,XGBoost,5,affine_only,0.0,0.15301196588234733,0.28576068511342834,0.02833146151334205,0.0,0.1247781973744031
Garda,XGBoost,5,full,-0.009898267969444999,-0.0956013325255382,0.3226581036494709,-0.14996225926718976,-0.11649312776257212,-2.6170420012657076
Garda,XGBoost,5,full_minus_affine,-0.0319874387262319,-0.25230234659586753,0.34205769461322655,-0.2398688143110861,-0.13687624574314083,-3.3989892938753785
Garda,XGBoost,5,full_minus_repr0,0.0,0.15301196588234733,0.28576068511342834,0.02833146151334205,0.0,0.1247781973744031
Garda,XGBoost,5,intercept_only,0.0,-1.2924755710130853e-09,0.2978788109267021,-0.03640863408398095,0.0,-1.3741337234751683e-09
Garda,XGBoost,5,repr_only,-0.0319874387262319,-0.25230234659586753,0.34205769461322655,-0.2398688143110861,-0.13687624574314083,-3.3989892938753785
Garda,XGBoost,5,source_only,0.0,0.0,0.5909437344516105,-1.0685884479912093,0.0,0.0
Garda,XGBoost,10,affine_only,0.0,0.20324988222338358,0.26378841843898493,0.07137128803770865,0.0,0.20761563248724824
Garda,XGBoost,10,full,-0.043660674226954396,-0.0283172354222056,0.2865570561832762,-0.0693544084806256,-0.10165076190961286,-0.6470514630274063
Garda,XGBoost,10,full_minus_affine,-0.09555835403328025,-0.3363901456255628,0.32721830166341487,-0.1989202995280999,-0.13305728232202158,-1.2616138657110163
Garda,XGBoost,10,full_minus_repr0,0.005953592679264499,0.14751891128979938,0.2754045346096581,-0.0264207975107918,-0.06567006127216135,-0.22190207275288976
Garda,XGBoost,10,full_minus_repr1,0.0,0.11309843601058894,0.2769746751927371,-0.04504818854722955,-0.056003353331699056,-0.07401873800053116
Garda,XGBoost,10,intercept_only,0.0,-1.8292657943952406e-09,0.28920569422082815,-0.054705810515466705,0.0,-2.518744373070092e-09
Garda,XGBoost,10,repr_only,-0.09555835403328025,-0.3363901456255628,0.32721830166341487,-0.1989202995280999,-0.13305728232202158,-1.2616138657110163
Garda,XGBoost,10,source_only,0.0,0.0,0.5855910787847975,-1.1543737364324853,0.0,0.0
Geist Reservoir,MLP,5,affine_only,0.0,0.0091459984440824,0.12475491258365085,-0.2140166481202258,0.0,0.0006555234935983905
Geist Reservoir,MLP,5,full,0.0008148299796056999,-0.07979149276744404,0.1357883664384142,-0.29894955026594483,-0.02005543015994383,-0.5248544644661167
Geist Reservoir,MLP,5,full_minus_affine,0.0011316575701196,-0.10149767797048165,0.13756717588394363,-0.3140744018228522,-0.019827276382171643,-0.5440231065694177
Geist Reservoir,MLP,5,full_minus_repr0,0.0,0.0091459984440824,0.12475491258365085,-0.2140166481202258,0.0,0.0006555234935983905
Geist Reservoir,MLP,5,intercept_only,0.0,0.0,0.12533126637178785,-0.22900848442247967,0.0,5.88418203051333e-17
Geist Reservoir,MLP,5,repr_only,0.0011316575701196,-0.10149767797048165,0.13756717588394363,-0.3140744018228522,-0.019827276382171643,-0.5440231065694177
Geist Reservoir,MLP,5,source_only,0.0,0.0,0.12528139507738614,-0.21695756689511758,0.0,0.0
Geist Reservoir,MLP,10,affine_only,0.0,0.01765180298213535,0.12272300092101554,-0.22917245737546066,0.0,-0.006083920983560635
Geist Reservoir,MLP,10,full,0.2026003494348707,-0.0234044727206423,0.12610843103935454,-0.2595968532364527,0.1735354101582436,-0.14223224639868362
Geist Reservoir,MLP,10,full_minus_affine,0.19269180772345829,-0.06373592883667405,0.13048524276196685,-0.2859808565821782,0.16436095616406365,-0.2024756403017463
Geist Reservoir,MLP,10,full_minus_repr0,0.21074711621215492,0.1001400287821697,0.12171670423277656,-0.19688640948858585,0.18161379530488234,-0.0949027321832144
Geist Reservoir,MLP,10,full_minus_repr1,6.169793270375e-05,-0.025907197843668447,0.1311235382602688,-0.297623387582927,-0.005541893782209824,-0.24980813429401014
Geist Reservoir,MLP,10,intercept_only,0.0,0.0,0.1248351729162227,-0.256927848853854,0.0,1.3322676295501878e-17
Geist Reservoir,MLP,10,repr_only,0.19269180772345829,-0.06373592883667405,0.13048524276196685,-0.2859808565821782,0.16436095616406365,-0.2024756403017463
Geist Reservoir,MLP,10,source_only,0.0,0.0,0.1241043490371016,-0.22559823848443755,0.0,0.0
Geist Reservoir,PLSR,5,affine_only,0.0,0.02351511992367595,0.12006693450126629,-0.17007881469041097,0.0,0.012574680867371804
Geist Reservoir,PLSR,5,full,-0.0378430557516327,-0.033408330770848704,0.1208787272909832,-0.1519155565228844,-0.06521910294637696,-0.29690137747744777
Geist Reservoir,PLSR,5,full_minus_affine,-0.040808021836838695,-0.039911277061836906,0.1214071072509494,-0.15657184529044754,-0.06426578268043838,-0.30270458430518776
Geist Reservoir,PLSR,5,full_minus_repr0,0.0,0.02351511992367595,0.12006693450126629,-0.17007881469041097,0.0,0.012574680867371804
Geist Reservoir,PLSR,5,intercept_only,0.0,0.0,0.1230887803146315,-0.1962933885500601,0.0,-2.4424906541753444e-17
Geist Reservoir,PLSR,5,repr_only,-0.040808021836838695,-0.039911277061836906,0.1214071072509494,-0.15657184529044754,-0.06426578268043838,-0.30270458430518776
Geist Reservoir,PLSR,5,source_only,0.0,0.0,0.1371042584720693,-0.3300024504239468,0.0,0.0
Geist Reservoir,PLSR,10,affine_only,0.0,0.04089266660129865,0.11848523995112335,-0.1653386695045336,0.0,0.019218549158976042
Geist Reservoir,PLSR,10,full,0.11884294808395596,-0.0589605471122137,0.11549586082330054,-0.1401022611586391,0.07184145412202268,-0.14822310560471716
Geist Reservoir,PLSR,10,full_minus_affine,0.11445737155921365,-0.08495714176086724,0.1177193253739877,-0.17448869023751715,0.0623684687131215,-0.18523555466996555
Geist Reservoir,PLSR,10,full_minus_repr0,0.16883118240691614,0.0598041291965517,0.1107874331327198,-0.07716847573103924,0.13411730981261993,-0.010811583067474824
Geist Reservoir,PLSR,10,full_minus_repr1,-0.01415882265888385,0.0032239297425528993,0.1185971120068221,-0.18032546095992785,-0.04054794196946083,-0.11810791560815666
Geist Reservoir,PLSR,10,intercept_only,0.0,0.0,0.12193649517582869,-0.2198861404604578,0.0,-6.661338147750938e-18
Geist Reservoir,PLSR,10,repr_only,0.11445737155921365,-0.08495714176086724,0.1177193253739877,-0.17448869023751715,0.0623684687131215,-0.18523555466996555
Geist Reservoir,PLSR,10,source_only,0.0,0.0,0.1364390290278103,-0.36352333359959776,0.0,0.0
Geist Reservoir,XGBoost,5,affine_only,0.0,0.016920592420614798,0.13892015517623305,-0.33982691264143267,2.3378259099773e-05,0.009569996612193665
Geist Reservoir,XGBoost,5,full,-0.04001539349681765,-0.22347509506012725,0.15535393798492464,-0.5099871624162464,-0.09189637222336419,-0.6535755334296525
Geist Reservoir,XGBoost,5,full_minus_affine,-0.0411248678759156,-0.2515059096296097,0.15809656241707595,-0.5434255289006509,-0.09234362053393223,-0.676594547311271
Geist Reservoir,XGBoost,5,full_minus_repr0,0.0,0.016920592420614798,0.13892015517623305,-0.33982691264143267,2.3378259099773e-05,0.009569996612193665
Geist Reservoir,XGBoost,5,intercept_only,0.0,0.0,0.14052218880638534,-0.3630790547460703,1.1587648676029999e-05,-8.329680212249012e-10
Geist Reservoir,XGBoost,5,repr_only,-0.0411248678759156,-0.2515059096296097,0.15809656241707595,-0.5434255289006509,-0.09234362053393223,-0.676594547311271
Geist Reservoir,XGBoost,5,source_only,0.0,0.0,0.13955305446681196,-0.36947108000727935,0.0,0.0
Geist Reservoir,XGBoost,10,affine_only,0.0,0.040075401696870155,0.1323164345504528,-0.30517390588873883,0.000113986141967986,0.020985829051665614
Geist Reservoir,XGBoost,10,full,0.13321818753193398,-0.036526117297595403,0.14363348593800868,-0.3934717351878292,0.07733413359988622,-0.2213425876424275
Geist Reservoir,XGBoost,10,full_minus_affine,0.11244291468747455,-0.13565440440174142,0.1498792588902763,-0.4487405463005837,0.06321897398882205,-0.31498397766219827
Geist Reservoir,XGBoost,10,full_minus_repr0,0.1599259718421657,0.1448702302222588,0.1307609150949063,-0.2806158947674447,0.1395225847131703,-0.07926933667680974
Geist Reservoir,XGBoost,10,full_minus_repr1,-0.00984126015547805,-0.07742530176373136,0.1415041842281358,-0.3650920910560961,-0.04839421833233695,-0.3685232798930061
Geist Reservoir,XGBoost,10,intercept_only,0.0,-2.6195584590382737e-09,0.13804303752514985,-0.3598336976056208,1.4564719910484e-05,-1.4934024159529713e-08
Geist Reservoir,XGBoost,10,repr_only,0.11244291468747455,-0.13565440440174142,0.1498792588902763,-0.4487405463005837,0.06321897398882205,-0.31498397766219827
Geist Reservoir,XGBoost,10,source_only,0.0,0.0,0.137093012389632,-0.35995597426862147,0.0,0.0
High Rock Lake,MLP,5,affine_only,0.0,0.07652687232056454,0.2096445154146312,0.10664100662250281,0.0,0.06436170500667289
High Rock Lake,MLP,5,full,-0.017988508416703,0.0379656100210637,0.21519728601061405,0.08574392472718664,-0.14146664849918675,-2.091304583488147
High Rock Lake,MLP,5,full_minus_affine,-0.01842289156344335,0.036627308875883155,0.2158335237964074,0.0838711287283106,-0.1438082151132083,-2.109960458664321
High Rock Lake,MLP,5,full_minus_repr0,0.0,0.07652687232056454,0.2096445154146312,0.10664100662250281,0.0,0.06436170500667289
High Rock Lake,MLP,5,intercept_only,0.0,0.0,0.22417778941171929,0.028159607569338198,0.0,6.661338147750939e-18
High Rock Lake,MLP,5,repr_only,-0.01842289156344335,0.036627308875883155,0.2158335237964074,0.0838711287283106,-0.1438082151132083,-2.109960458664321
High Rock Lake,MLP,5,source_only,0.0,0.0,0.21818374164138954,0.0503230476044126,0.0,0.0
High Rock Lake,MLP,10,affine_only,0.0,0.11081771425249409,0.19334363001437155,0.16010937491866684,0.0,0.09860121727498532
High Rock Lake,MLP,10,full,-0.042476803917515946,-0.1391341323122977,0.2198406076765187,0.02939693857893725,-0.1347976706390396,-0.8395611219819535
High Rock Lake,MLP,10,full_minus_affine,-0.04482256514738585,-0.12510380176969904,0.2209677335572896,0.03294691486087395,-0.13748559401044658,-0.8567114060236396
High Rock Lake,MLP,10,full_minus_repr0,-0.02075576675952805,-0.03140919889773055,0.2195097694092025,0.0450059534313693,-0.13247414803843097,-0.4823544223240337
High Rock Lake,MLP,10,full_minus_repr1,-0.01672764125305025,0.0876093282217833,0.19823752043938545,0.13975073554100315,-0.050679986895915505,0.0027206694930516696
High Rock Lake,MLP,10,intercept_only,0.0,0.0,0.2208070089400812,0.03701360365487265,0.0,1.7763568394002502e-17
High Rock Lake,MLP,10,repr_only,-0.04482256514738585,-0.12510380176969904,0.2209677335572896,0.03294691486087395,-0.13748559401044658,-0.8567114060236396
High Rock Lake,MLP,10,source_only,0.0,0.0,0.21802289439005057,0.056903467910735,0.0,0.0
High Rock Lake,PLSR,5,affine_only,0.0,1.0392629926747667,0.26610000540968765,-0.0798402511982404,0.0,0.8379747060783113
High Rock Lake,PLSR,5,full,0.01191715287606515,1.3495177906296179,0.19768128330671486,0.1727396482493191,-0.07014213346769532,-0.2762875713926864
High Rock Lake,PLSR,5,full_minus_affine,0.01182186316118,1.3489674118755,0.19731875915086824,0.17309682014862027,-0.07071286621817716,-0.2759355032904245
High Rock Lake,PLSR,5,full_minus_repr0,0.0,1.0392629926747667,0.26610000540968765,-0.0798402511982404,0.0,0.8379747060783113
High Rock Lake,PLSR,5,intercept_only,0.0,0.0,0.35946453769841535,-0.5460797256767767,0.0,5.10702591327572e-17
High Rock Lake,PLSR,5,repr_only,0.01182186316118,1.3489674118755,0.19731875915086824,0.17309682014862027,-0.07071286621817716,-0.2759355032904245
High Rock Lake,PLSR,5,source_only,0.0,0.0,0.351576744135989,-0.529155680309612,0.0,0.0
High Rock Lake,PLSR,10,affine_only,0.0,1.2734028982106134,0.2128628056713177,0.0807768271646323,0.0,1.205140429092716
High Rock Lake,PLSR,10,full,-0.0045356113847042,1.1923855160977845,0.20951158981687895,0.08623782897375229,-0.08463765877539568,0.42129984334615117
High Rock Lake,PLSR,10,full_minus_affine,-0.0049547446564107995,1.191967036295372,0.20950184944339978,0.0852486905593216,-0.08468628609806884,0.4223486497308975
High Rock Lake,PLSR,10,full_minus_repr0,-0.05295916174344155,1.1582056293114276,0.2209053231502951,0.048919737692177195,-0.13937838143595013,0.7543337913600808
High Rock Lake,PLSR,10,full_minus_repr1,0.01404536530275035,1.3912126223552397,0.17773173822824934,0.22242179735941203,-0.0010488504802861564,1.366321961163303
High Rock Lake,PLSR,10,intercept_only,0.0,0.0,0.34797577487368025,-0.5160259951173016,0.0,4.662936703425657e-17
High Rock Lake,PLSR,10,repr_only,-0.0049547446564107995,1.191967036295372,0.20950184944339978,0.0852486905593216,-0.08468628609806884,0.4223486497308975
High Rock Lake,PLSR,10,source_only,0.0,0.0,0.35159113621092,-0.5304471422766502,0.0,0.0
High Rock Lake,XGBoost,5,affine_only,0.0,0.07849764855097305,0.2070548151643408,0.13229654949477326,0.0,0.07147356278087517
High Rock Lake,XGBoost,5,full,-0.00056776978124975,0.12870272404580105,0.19284389295792745,0.17830960307131605,-0.08636891238729434,-1.9793322453044147
High Rock Lake,XGBoost,5,full_minus_affine,-0.0008111016371697001,0.1282981689380559,0.19271964133829214,0.18119946209751187,-0.08627100596726821,-1.9832357418810802
High Rock Lake,XGBoost,5,full_minus_repr0,0.0,0.07849764855097305,0.2070548151643408,0.13229654949477326,0.0,0.07147356278087517
High Rock Lake,XGBoost,5,intercept_only,0.0,0.0,0.22260019236381165,0.03325751359503065,0.0,-6.934290042170944e-10
High Rock Lake,XGBoost,5,repr_only,-0.0008111016371697001,0.1282981689380559,0.19271964133829214,0.18119946209751187,-0.08627100596726821,-1.9832357418810802
High Rock Lake,XGBoost,5,source_only,0.0,0.0,0.259352672883485,-0.1343580843470124,0.0,0.0
High Rock Lake,XGBoost,10,affine_only,0.0,0.13975644035342985,0.18827850554842274,0.17614011878999059,0.0,0.12339017833374394
High Rock Lake,XGBoost,10,full,-0.0101661486608394,-0.0414191709246827,0.2000028932049718,0.131990700684745,-0.07584061473785957,-0.6687355642199466
High Rock Lake,XGBoost,10,full_minus_affine,-0.0105996886106182,-0.045070533496083795,0.20061586627757916,0.12954347940795385,-0.0759013044375265,-0.6680846768704823
High Rock Lake,XGBoost,10,full_minus_repr0,-0.0102145319521497,0.05175789125583265,0.20604541764070394,0.1206588852687341,-0.08525747740222117,-0.30941205697647306
High Rock Lake,XGBoost,10,full_minus_repr1,0.00099614189340365,0.1624063587696457,0.1792196162197917,0.2199191157262217,-0.010740021845370757,0.11127669251124596
High Rock Lake,XGBoost,10,intercept_only,0.0,0.0,0.2191287136953976,0.0501081401258459,0.0,4.991388677932918e-09
High Rock Lake,XGBoost,10,repr_only,-0.0105996886106182,-0.045070533496083795,0.20061586627757916,0.12954347940795385,-0.0759013044375265,-0.6680846768704823
High Rock Lake,XGBoost,10,source_only,0.0,0.0,0.25983910741672667,-0.13036559980974374,0.0,0.0
Ibitinga Reservoir,MLP,5,affine_only,0.0,0.0125810137423267,0.21009762574601995,0.43803980384312463,0.0,0.006108351728408838
Ibitinga Reservoir,MLP,5,full,-0.0239683723650239,0.011596673132049401,0.21478866518186485,0.4351382283207383,-0.15252832336732988,-0.26631857040256274
Ibitinga Reservoir,MLP,5,full_minus_affine,-0.0249629293968265,0.01571247636050325,0.21505988944710952,0.43653169696017047,-0.1487021604368498,-0.2598703419398704
Ibitinga Reservoir,MLP,5,full_minus_repr0,0.0,0.0125810137423267,0.21009762574601995,0.43803980384312463,0.0,0.006108351728408838
Ibitinga Reservoir,MLP,5,intercept_only,0.0,0.0,0.21094633848707411,0.43844384756523436,0.0,-1.1102230246251558e-18
Ibitinga Reservoir,MLP,5,repr_only,-0.0249629293968265,0.01571247636050325,0.21505988944710952,0.43653169696017047,-0.1487021604368498,-0.2598703419398704
Ibitinga Reservoir,MLP,5,source_only,0.0,0.0,0.3066878780168225,0.16233242682256255,0.0,0.0
Ibitinga Reservoir,MLP,10,affine_only,0.0,0.0240735006259155,0.19264084373927745,0.4541027654118504,0.0,0.013820353778816317
Ibitinga Reservoir,MLP,10,full,0.02426432951129525,-0.022837677199387202,0.2051428424406969,0.42068504599790546,0.02094948014806701,-0.08984244166614808
Ibitinga Reservoir,MLP,10,full_minus_affine,0.02065049320110245,-0.0205523874405433,0.20355489905278862,0.422203446700459,0.019121393520954235,-0.08052191365852812
Ibitinga Reservoir,MLP,10,full_minus_repr0,0.03097575219825345,0.0273869964747009,0.192348864663141,0.4728381628977903,0.034169323214183665,-0.0357454787504156
Ibitinga Reservoir,MLP,10,full_minus_repr1,-0.01858064763709045,0.0358475251048569,0.1868125028716929,0.4775486969843715,-0.01869054648698593,0.014536417690561751
Ibitinga Reservoir,MLP,10,intercept_only,0.0,0.0,0.2010501816318592,0.4215103383813352,0.0,5.5511151231257815e-18
Ibitinga Reservoir,MLP,10,repr_only,0.02065049320110245,-0.0205523874405433,0.20355489905278862,0.422203446700459,0.019121393520954235,-0.08052191365852812
Ibitinga Reservoir,MLP,10,source_only,0.0,0.0,0.30500231021828733,0.12338507884486781,0.0,0.0
Ibitinga Reservoir,PLSR,5,affine_only,0.0,0.024851434487919898,0.254283801716608,0.3201343202387844,0.0,0.026437866306645616
Ibitinga Reservoir,PLSR,5,full,-0.0682070987985735,0.03224469172924955,0.25955621667294304,0.3023436429108909,-0.18691253268082428,-0.34521454472896584
Ibitinga Reservoir,PLSR,5,full_minus_affine,-0.068462687553673,0.0316007234045655,0.2592854619554096,0.30220724849858227,-0.18818302483999844,-0.3463458757056613
Ibitinga Reservoir,PLSR,5,full_minus_repr0,0.0,0.024851434487919898,0.254283801716608,0.3201343202387844,0.0,0.026437866306645616
Ibitinga Reservoir,PLSR,5,intercept_only,0.0,0.0,0.25908906421376365,0.30241706943979085,0.0,-9.992007221626407e-18
Ibitinga Reservoir,PLSR,5,repr_only,-0.068462687553673,0.0316007234045655,0.2592854619554096,0.30220724849858227,-0.18818302483999844,-0.3463458757056613
Ibitinga Reservoir,PLSR,5,source_only,0.0,0.0,0.2537472610618581,0.3025597128934723,0.0,0.0
Ibitinga Reservoir,PLSR,10,affine_only,0.0,0.061200906358607546,0.2308122832822752,0.33907206550204216,0.0,0.058760727643071414
Ibitinga Reservoir,PLSR,10,full,0.1275498875474094,-0.2423892784531411,0.2666005383798564,0.26566203541742106,0.08660656571460285,-0.4814014027813751
Ibitinga Reservoir,PLSR,10,full_minus_affine,0.1275498875474094,-0.24323047314964194,0.26651806608918593,0.2656086706007649,0.08603874100231841,-0.48112194759441596
Ibitinga Reservoir,PLSR,10,full_minus_repr0,0.18688543827516857,-0.09849264229157155,0.24649573339191477,0.29996471764567556,0.19403765697613018,-0.35047720604996835
Ibitinga Reservoir,PLSR,10,full_minus_repr1,-0.0665978405735555,0.07934065184318526,0.23288716179430008,0.3388881512444693,-0.0680318492846179,0.026510749403385856
Ibitinga Reservoir,PLSR,10,intercept_only,0.0,0.0,0.2462504861633685,0.2903055978826472,0.0,-7.771561172376093e-18
Ibitinga Reservoir,PLSR,10,repr_only,0.1275498875474094,-0.24323047314964194,0.26651806608918593,0.2656086706007649,0.08603874100231841,-0.48112194759441596
Ibitinga Reservoir,PLSR,10,source_only,0.0,0.0,0.2452154758858813,0.26419761806209974,0.0,0.0
Ibitinga Reservoir,XGBoost,5,affine_only,0.0,0.027659317733029203,0.23503560001537765,0.36794053261209575,0.0,0.028347668569287734
