lake,learner,k,rep,method,mae_log,mae_orig,rer_log,demeaned_spearman,anomaly_r2
Geist Reservoir,MLP,10,28,calibrated,0.1184715535350012,3.7669580575865056,-0.1583285716614658,0.2356171334229903,0.4962344437384817
Geist Reservoir,PLSR,0,29,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,29,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,29,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,29,calibrated,0.1428361775081021,5.212346141213551,-0.4365266583060381,0.3032534186213867,0.481546890790823
Geist Reservoir,XGBoost,1,29,calibrated,0.1600940635610182,4.617347645340132,-0.6100920118311437,0.1224489883830019,0.1378925547339974
Geist Reservoir,MLP,1,29,calibrated,0.1297282653303024,4.387967638350427,-0.3046982637888887,0.0710225785846589,0.3294420468497875
Geist Reservoir,PLSR,3,29,calibrated,0.115668350922112,3.730942764427603,-0.0209810501524912,0.1999274180518283,0.5300244412996626
Geist Reservoir,XGBoost,3,29,calibrated,0.1424624671549085,4.768481827432336,-0.2574872538471166,0.0876825109632186,0.145433817320379
Geist Reservoir,MLP,3,29,calibrated,0.1233142911329471,4.138554084104316,-0.088470206250399,-0.0089941122101185,0.3133787133491005
Geist Reservoir,PLSR,5,29,calibrated,0.1122048956175832,3.837214469352473,-0.0928145340655384,0.2149097106922471,0.2184246830643096
Geist Reservoir,XGBoost,5,29,calibrated,0.1283589636442706,4.352642575400591,-0.2501463390047428,0.066627441899534,0.008287446634539
Geist Reservoir,MLP,5,29,calibrated,0.1310907056671529,4.387155882884493,-0.2767520151959223,0.0238084473092085,0.0658815050423092
Geist Reservoir,PLSR,10,29,calibrated,0.1254755400871925,3.806841470077177,-0.5679892296478437,0.2622698178007676,-2.7817116657624377
Geist Reservoir,XGBoost,10,29,calibrated,0.1625288123919822,4.785707678016862,-1.031020727471492,0.373075885260231,-4.915355519563248
Geist Reservoir,MLP,10,29,calibrated,0.129113594550975,4.308809245864362,-0.613451713869823,0.3694975155983998,-7.079192774247181
Geist Reservoir,PLSR,0,30,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,30,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,30,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,30,calibrated,0.119675847144865,4.064903273036999,-0.1240047264464051,0.2895240310036912,0.5301499088211561
Geist Reservoir,XGBoost,1,30,calibrated,0.1416707131215223,4.339744481318883,-0.3305821757759897,0.1256179922627258,0.1420010564146433
Geist Reservoir,MLP,1,30,calibrated,0.122517282387907,3.952791053374821,-0.1506917017417198,0.0604092269600123,0.2956096685578391
Geist Reservoir,PLSR,3,30,calibrated,0.1216751056968629,4.180996273607949,-0.1913017342970309,0.3002682266823772,0.5313964255749192
Geist Reservoir,XGBoost,3,30,calibrated,0.1619072201750996,4.697610456553218,-0.5852079778034487,0.1084111475248126,0.1426143920164775
Geist Reservoir,MLP,3,30,calibrated,0.1205478302935978,3.978470483853597,-0.1802647598487321,0.0612232596512892,0.3016871298381706
Geist Reservoir,PLSR,5,30,calibrated,0.1298814703510553,4.5352040118020085,-0.2807099733662495,0.2644456208239918,0.5215851484806373
Geist Reservoir,XGBoost,5,30,calibrated,0.1340713119226827,4.421773239530588,-0.3220243460782337,0.1582961889800581,0.1611070225873571
Geist Reservoir,MLP,5,30,calibrated,0.1402338224381278,4.821726709876633,-0.3827904280228852,0.0893556411342964,0.4483763195290466
Geist Reservoir,PLSR,10,30,calibrated,0.1128884370418861,4.517986973223755,-0.0916978001946543,0.4559531370511205,0.1785736470793977
Geist Reservoir,XGBoost,10,30,calibrated,0.1227251943164138,4.019537923085331,-0.1868250391553083,0.3031462204666765,0.2793401369490387
Geist Reservoir,MLP,10,30,calibrated,0.1071803608936383,3.756017338013341,-0.0364973404693687,0.3127082196877459,0.5437062051544059
Geist Reservoir,PLSR,0,31,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,31,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,31,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,31,calibrated,0.2467514318165619,5.7009015521273145,-1.071383355006565,0.326885622152051,0.4528753589274751
Geist Reservoir,XGBoost,1,31,calibrated,0.2662779092647553,6.308104378252866,-1.2353006155110342,0.1568386966077295,0.1162390985083816
Geist Reservoir,MLP,1,31,calibrated,0.1412014767320882,4.262961636152237,-0.1853321186932024,0.0654998238249031,0.2758269376901773
Geist Reservoir,PLSR,3,31,calibrated,0.1150813559542886,3.835547489206094,-0.134925601119076,0.3229475756964674,0.5398551550820185
Geist Reservoir,XGBoost,3,31,calibrated,0.1589412324928238,5.449294498194603,-0.5674691005182538,0.1719402416877783,0.154216487878635
Geist Reservoir,MLP,3,31,calibrated,0.1161425497464366,3.8586355169232016,-0.1453910313168345,0.0810696424565879,0.2970708500676484
Geist Reservoir,PLSR,5,31,calibrated,0.1079149786614036,3.688446052692772,-0.0401420861290853,0.3020371518176257,0.4260567474106409
Geist Reservoir,XGBoost,5,31,calibrated,0.1352117826964777,4.403869925763995,-0.3032432090211417,-0.0943413405857212,-0.028224281225875
Geist Reservoir,MLP,5,31,calibrated,0.1206153377948509,3.9784146821474455,-0.1625549057708591,0.0789950284654911,0.3573743722877615
Geist Reservoir,PLSR,10,31,calibrated,0.1192607526165897,4.043237442745344,0.1045387194849627,0.1316674520119425,0.3463237955737597
Geist Reservoir,XGBoost,10,31,calibrated,0.1337074862945735,4.557148453605215,-0.0039335924030341,0.2463674488677069,0.1295990936626437
Geist Reservoir,MLP,10,31,calibrated,0.1229013590123417,4.102378413446838,0.0772034753236289,0.025482032652733,0.2982597475981741
Geist Reservoir,PLSR,0,32,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,32,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,32,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,32,calibrated,0.4422667120382278,8.210209766020233,-3.15380259461343,0.3251777444066136,0.3363797066337018
Geist Reservoir,XGBoost,1,32,calibrated,0.1983854700085711,5.238425653849219,-0.8632514736706898,0.1415683377324542,0.1281954907172222
Geist Reservoir,MLP,1,32,calibrated,0.1982126652140604,5.2366930256070825,-0.8616284779352384,0.0767204399743047,0.2379016201737842
Geist Reservoir,PLSR,3,32,calibrated,0.1221799460784781,3.8350984011267055,-0.260679768842058,0.276663120448282,0.5358519864414943
Geist Reservoir,XGBoost,3,32,calibrated,0.1671317496909797,4.7963731187404886,-0.7245024055996144,0.1490189839732364,0.1330344088958541
Geist Reservoir,MLP,3,32,calibrated,0.1515427200757073,4.5005414562466735,-0.5636513553730919,0.1042124640289155,0.2530474685097357
Geist Reservoir,PLSR,5,32,calibrated,0.1234344195041069,4.309236360677569,-0.1541899603746858,0.1757237076410024,0.164811320840042
Geist Reservoir,XGBoost,5,32,calibrated,0.1392361704394126,4.429873884841291,-0.3019463226728105,0.079351792760092,0.0633141203118131
Geist Reservoir,MLP,5,32,calibrated,0.1307378398167202,4.501965662415298,-0.2224815580681343,-0.0316411312831171,0.1397908073155999
Geist Reservoir,PLSR,10,32,calibrated,0.110693654654934,4.805087208036192,-0.1574830763190403,0.420224619645313,-0.1527953343911221
Geist Reservoir,XGBoost,10,32,calibrated,0.1320885033680632,5.043071034016736,-0.3812011669889152,0.4009131667090359,0.1180400457742122
Geist Reservoir,MLP,10,32,calibrated,0.1380093085570641,6.88265499076657,-0.4431128565676653,0.4499630232085255,-3.439245139909075
Geist Reservoir,PLSR,0,33,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,33,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,33,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,33,calibrated,0.1848251187575388,6.932182843098667,-0.7269505370247384,0.3105016441815242,0.4000489079345155
Geist Reservoir,XGBoost,1,33,calibrated,0.1416701984378815,4.752475302195627,-0.3237239123645238,0.1324792579951622,0.1488698357489278
Geist Reservoir,MLP,1,33,calibrated,0.1495400174043528,5.130614028624116,-0.3972571390518101,0.0714182652063269,0.3395357372200169
Geist Reservoir,PLSR,3,33,calibrated,0.1228635325611356,4.284566586496747,-0.1876699874711436,0.291475953557225,0.5265085644791099
Geist Reservoir,XGBoost,3,33,calibrated,0.1386944070575757,4.298422732537519,-0.3407003667269649,0.1411200168115027,0.1464640257422271
Geist Reservoir,MLP,3,33,calibrated,0.1211789258706746,4.021585436646559,-0.1713856059105348,0.0464619203677768,0.3100413632093696
Geist Reservoir,PLSR,5,33,calibrated,0.111611462227524,3.726168059299243,-0.0968375374949239,0.3027614615342147,0.502266579614925
Geist Reservoir,XGBoost,5,33,calibrated,0.1368123218913052,4.339006431182514,-0.3444935203855463,0.1331824491378079,0.1608539995451428
Geist Reservoir,MLP,5,33,calibrated,0.1195065704465684,3.998394872954446,-0.1744250012601142,0.0959257680907597,0.2248414658611355
Geist Reservoir,PLSR,10,33,calibrated,0.1175884533345388,4.184124059663125,-0.566482986155377,0.3791572005077472,-8.082683699873385
Geist Reservoir,XGBoost,10,33,calibrated,0.1682105742908437,5.979429719423108,-1.2408577415728932,0.3537360830774474,-15.967900967029742
Geist Reservoir,MLP,10,33,calibrated,0.1414617716912049,5.0299817270453016,-0.8845171365158044,0.3562041527308746,-16.44557468921784
Geist Reservoir,PLSR,0,34,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,34,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,34,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,34,calibrated,0.1239519914529817,4.350314779700582,0.1278888724739459,0.2795070483425729,0.5186695439083766
Geist Reservoir,XGBoost,1,34,calibrated,0.1356450577245658,4.300075739116619,0.0456178878120621,0.102600198636273,0.1459415865458885
Geist Reservoir,MLP,1,34,calibrated,0.1446022044056899,4.947945273589854,-0.0174035011120573,0.0540969742369937,0.3375192619515328
Geist Reservoir,PLSR,3,34,calibrated,0.121449043530621,3.861103055961521,-0.1950840320085498,0.2865151756012905,0.5366282140444857
Geist Reservoir,XGBoost,3,34,calibrated,0.1404295379254456,4.378313691581271,-0.3818560579030416,0.108050341876901,0.1440169177575347
Geist Reservoir,MLP,3,34,calibrated,0.1512184881285568,4.491542198172498,-0.4880215794533822,0.0415818054680363,0.271885414422311
Geist Reservoir,PLSR,5,34,calibrated,0.1243297711150757,3.999295037273494,-0.098722323011461,0.2289969369771572,0.2743404858084577
Geist Reservoir,XGBoost,5,34,calibrated,0.1777831405410574,5.123627338998192,-0.5710983676064844,0.0377512246370723,-0.0046189792344826
Geist Reservoir,MLP,5,34,calibrated,0.1507956050708671,4.483589889936465,-0.3326051651072619,0.1245247229935085,0.3457280311909029
Geist Reservoir,PLSR,10,34,calibrated,0.1167904109912281,3.824931884203991,-0.1170877421617079,0.4072074995457783,0.4171190873518354
Geist Reservoir,XGBoost,10,34,calibrated,0.1192151741067483,4.031283355095552,-0.1402803390459762,0.3015643355478434,0.1891795169284573
Geist Reservoir,MLP,10,34,calibrated,0.1218914502151285,3.898081719591568,-0.1658786304977752,0.301687750459056,0.4431706381883855
Geist Reservoir,PLSR,0,35,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,35,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,35,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,35,calibrated,0.1520740682231671,5.609271195606434,-0.5608992004093241,0.299989189796047,0.4624330169266297
Geist Reservoir,XGBoost,1,35,calibrated,0.1491546214110954,5.038134259937104,-0.530933789815726,0.1308144849044472,0.1480659954377103
Geist Reservoir,MLP,1,35,calibrated,0.1187593566609605,3.924638735851353,-0.2189546215113693,0.063548774597719,0.3081819012783727
Geist Reservoir,PLSR,3,35,calibrated,0.1287477804167159,3.8731649483457473,-0.3504152353979477,0.2990582808394664,0.532403710713493
Geist Reservoir,XGBoost,3,35,calibrated,0.1326978091458515,4.2488406590391135,-0.3918464627519805,0.1261166883594081,0.1391947139717361
Geist Reservoir,MLP,3,35,calibrated,0.152709118184397,4.509516879675629,-0.6017419220716452,0.0884067095886864,0.2585025736992531
Geist Reservoir,PLSR,5,35,calibrated,0.1048156646025658,3.558545638816484,-0.0695740192282625,0.2636701241138448,0.3315466227330067
Geist Reservoir,XGBoost,5,35,calibrated,0.124628422863318,4.224625737335393,-0.2717499968699887,0.1237099483610537,0.0496001358463882
Geist Reservoir,MLP,5,35,calibrated,0.1208784455198345,4.116032727535349,-0.2334839803176666,0.0543635740876785,0.1263091639149947
Geist Reservoir,PLSR,10,35,calibrated,0.1224816759035929,4.344088769535898,-0.1130586578007959,0.2939380231419374,0.3385385919069626
Geist Reservoir,XGBoost,10,35,calibrated,0.1475173327150247,5.003491061602813,-0.3405714844092366,-0.0373284013435919,-0.071925236412538
Geist Reservoir,MLP,10,35,calibrated,0.1365570052702874,4.6163126671891295,-0.2409689416723659,0.2567330214722085,0.4015030080106705
Geist Reservoir,PLSR,0,36,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,36,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,36,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,36,calibrated,0.1912308043658244,7.191008967760491,-0.8968499201878496,0.3081253942864929,0.3869717836285119
Geist Reservoir,XGBoost,1,36,calibrated,0.1354047333345494,4.368709766600506,-0.3431019338539078,0.1281510043466076,0.1472543801819227
Geist Reservoir,MLP,1,36,calibrated,0.1343841437014788,4.5665220210423065,-0.3329785373163017,0.0703008044120506,0.3327089210629548
Geist Reservoir,PLSR,3,36,calibrated,0.1276759593780402,3.816175635874996,-0.1363786699460218,0.3409292848077677,0.5278676059537806
Geist Reservoir,XGBoost,3,36,calibrated,0.1312327891884227,4.269434919934851,-0.1680361975828708,0.1029684684862452,0.1448247276860769
Geist Reservoir,MLP,3,36,calibrated,0.1322538985682994,4.14036279970343,-0.1771245712574654,0.0803016924230765,0.2796675819706949
Geist Reservoir,PLSR,5,36,calibrated,0.1117877397229046,3.767059143866312,-0.1261888938703656,0.185772822297443,0.2670874401652867
Geist Reservoir,XGBoost,5,36,calibrated,0.1774017022155458,6.087928484531911,-0.7872069036720151,0.109318071600469,0.0908782464377297
Geist Reservoir,MLP,5,36,calibrated,0.131644794589936,4.4160238893053565,-0.3262358105643446,0.0309621370495738,0.2963911398465342
Geist Reservoir,PLSR,10,36,calibrated,0.1075019476428187,3.799475757346823,-0.1936530548844441,0.4688136541806926,-4.729403422451913
Geist Reservoir,XGBoost,10,36,calibrated,0.1576311256758249,5.01440720502431,-0.7502647465222396,0.4263680963340923,-8.355731504870905
Geist Reservoir,MLP,10,36,calibrated,0.1216111962337884,3.936860508049435,-0.3503157617971127,0.3950274809473582,-4.3826981082304455
Geist Reservoir,PLSR,0,37,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,37,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,37,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,37,calibrated,0.1428361775081021,5.212346141213549,-0.436526658306038,0.3032534186213867,0.4815468907908227
Geist Reservoir,XGBoost,1,37,calibrated,0.1600940635610182,4.617347645340132,-0.6100920118311436,0.1224489883830019,0.137892554733997
Geist Reservoir,MLP,1,37,calibrated,0.1297282653303024,4.387967638350427,-0.3046982637888883,0.0710225785846589,0.3294420468497873
Geist Reservoir,PLSR,3,37,calibrated,0.1174454722804116,3.686806304540773,-0.1028204698962391,0.3346171880990373,0.5309637206596715
Geist Reservoir,XGBoost,3,37,calibrated,0.1486693171158942,4.478780671686823,-0.396014337934681,0.1531729637700547,0.1417966493088711
Geist Reservoir,MLP,3,37,calibrated,0.121324724772902,4.027233485142498,-0.1392468949365821,0.0625113464569733,0.3058624197722339
Geist Reservoir,PLSR,5,37,calibrated,0.1050220474896784,3.497174233757854,-0.0627209830355111,0.2505092779532452,0.3549112751815673
Geist Reservoir,XGBoost,5,37,calibrated,0.1257119789699532,4.179009704997643,-0.2720829480095443,0.1814313671912913,0.1603340347310096
Geist Reservoir,MLP,5,37,calibrated,0.1567858532096138,5.764602398203794,-0.5865203049613396,0.1287402216297486,0.0251860452015875
Geist Reservoir,PLSR,10,37,calibrated,0.1326892817225574,4.085602373040639,-0.387035957141063,0.3481506896847169,0.1732065595190959
Geist Reservoir,XGBoost,10,37,calibrated,0.1711417837605628,4.923560593447703,-0.7889900430839786,0.2444396655202638,-0.0784329794150733
Geist Reservoir,MLP,10,37,calibrated,0.1249549028605838,3.933050653837277,-0.3061864669641143,0.1360397431782386,0.3123073748261086
Geist Reservoir,PLSR,0,38,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,38,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,38,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,38,calibrated,0.1463988098660124,4.0837136705520285,-0.2289617296989645,0.3062126927290808,0.5206879162877112
Geist Reservoir,XGBoost,1,38,calibrated,0.191314297556147,6.6824310530594815,-0.6060099565389088,0.0935058440614082,0.1395117134600809
Geist Reservoir,MLP,1,38,calibrated,0.2256602604378623,5.68457291680248,-0.8943310918453318,0.0825709653463921,0.2242303112223471
Geist Reservoir,PLSR,3,38,calibrated,0.1231603610074121,3.799546727156304,-0.2434536602708703,0.2605872600429418,0.5325885592711574
Geist Reservoir,XGBoost,3,38,calibrated,0.1609536794619889,4.680275143694815,-0.625023151997213,0.1105509487351344,0.1408602774599043
Geist Reservoir,MLP,3,38,calibrated,0.1525261172891614,4.5051917560069015,-0.5399366672355526,0.0104057441713479,0.2678310424609575
Geist Reservoir,PLSR,5,38,calibrated,0.1712381912528729,5.289014923565162,-1.144751248791851,0.2265278638632192,-5.210045348677502
Geist Reservoir,XGBoost,5,38,calibrated,0.2205685582151496,7.38296534827616,-1.7626120145065236,0.1488003774017589,-13.818006915255106
Geist Reservoir,MLP,5,38,calibrated,0.1789667860055911,5.747276533651569,-1.2415515721193562,0.0630149453432456,-7.911882514868907
Geist Reservoir,PLSR,10,38,calibrated,0.1287365613814352,4.213119003229494,-0.2132626758528774,0.0960607166115726,0.1500911084882433
Geist Reservoir,XGBoost,10,38,calibrated,0.1281297857227538,4.59448481700049,-0.2075441900225147,0.4444581904108987,0.2887235446038894
Geist Reservoir,MLP,10,38,calibrated,0.1243403577220049,4.306938162403521,-0.1718311715165438,0.0987753418722721,0.3418277596604497
Geist Reservoir,PLSR,0,39,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,39,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,39,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,39,calibrated,0.1192071033832326,4.0147877006493005,-0.1945194665622964,0.2952778140140648,0.5322611118060898
Geist Reservoir,XGBoost,1,39,calibrated,0.2034634221560032,5.322579228085209,-1.0388131508778615,0.1334921332239092,0.1276616438269874
Geist Reservoir,MLP,1,39,calibrated,0.1187593566609605,3.9292240354791472,-0.1900328033031669,0.0625056433478807,0.3087383177709394
Geist Reservoir,PLSR,3,39,calibrated,0.1278514508317293,3.874359648419112,-0.1067046314772112,0.2832829386050663,0.5352744584306923
Geist Reservoir,XGBoost,3,39,calibrated,0.1338084460901236,4.250009200964788,-0.1582694254910204,0.1126436855814279,0.1401738719861714
Geist Reservoir,MLP,3,39,calibrated,0.1360444699904524,4.2190850327295335,-0.1776248398952768,0.0449687466606846,0.2589462470038086
Geist Reservoir,PLSR,5,39,calibrated,0.1130332400404152,3.866474287843744,-0.0592755063334775,0.2190888060233003,0.2878606051723016
Geist Reservoir,XGBoost,5,39,calibrated,0.1515470723261095,4.927961606181195,-0.4202025714287878,-0.075006229665415,-0.146589295250026
Geist Reservoir,MLP,5,39,calibrated,0.1421525113995636,4.690542485614876,-0.3321627399748623,-0.0385668724652586,0.0009790203446766
Geist Reservoir,PLSR,10,39,calibrated,0.1109820973040758,4.75062847831593,-0.22188672630572,0.4309201642301966,-0.2757469384931768
Geist Reservoir,XGBoost,10,39,calibrated,0.1301267563193565,4.885721380362348,-0.4326648895489892,0.3266603106082879,0.1217292758611239
Geist Reservoir,MLP,10,39,calibrated,0.1317882647834602,5.060063756266425,-0.4509577043751722,0.36207164550709,-0.7491058347568322
Geist Reservoir,PLSR,0,40,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,40,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,40,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,40,calibrated,0.2979433675038515,6.46549554250931,0.1429278725151408,0.297329503302136,0.4157117946114582
Geist Reservoir,XGBoost,1,40,calibrated,0.3239100366505417,7.121799475240651,0.0682314367168268,0.1226633064357276,0.1004680859643403
Geist Reservoir,MLP,1,40,calibrated,0.3981652431304404,8.020399456511608,-0.1453731358289468,0.0892096774078019,0.1571756886353905
Geist Reservoir,PLSR,3,40,calibrated,0.122367249533332,4.054847412517011,-0.204465301204827,0.2747676151041028,0.5348898138407596
Geist Reservoir,XGBoost,3,40,calibrated,0.1445120654321192,4.412782927256034,-0.4224375141429836,0.1296606315220447,0.1444596799072856
Geist Reservoir,MLP,3,40,calibrated,0.1225190001956429,4.106183491476118,-0.2059589883878641,0.0703756771402699,0.3158490292879833
Geist Reservoir,PLSR,5,40,calibrated,0.1190576687640502,3.878431506958482,-0.1856240257015022,0.2206278596193318,0.2823355477871588
Geist Reservoir,XGBoost,5,40,calibrated,0.2129159037100843,5.597996772518084,-1.120301902149029,-0.1725098016022309,-0.1656671565170249
Geist Reservoir,MLP,5,40,calibrated,0.1301793258393588,4.212560507721079,-0.2963779390230549,0.1069642249241856,0.4625757651560458
Geist Reservoir,PLSR,10,40,calibrated,0.1217203634391742,4.236313569036173,-0.1199423947545745,0.2502853409136589,0.2658156122746865
Geist Reservoir,XGBoost,10,40,calibrated,0.1527191510297011,4.967367540789278,-0.4051605174706678,-0.1154261456370362,-0.0746932150254144
Geist Reservoir,MLP,10,40,calibrated,0.1515729444772786,5.2568333939070735,-0.3946143346507066,-0.2215367658912864,-0.0313884384617086
Geist Reservoir,PLSR,0,41,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,41,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,41,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,41,calibrated,0.2979433675038514,6.465495542509309,0.1429278725151408,0.297329503302136,0.4157117946114579
Geist Reservoir,XGBoost,1,41,calibrated,0.3239100366505417,7.121799475240651,0.0682314367168268,0.1226633064357276,0.1004680859643402
Geist Reservoir,MLP,1,41,calibrated,0.3981652431304403,8.020399456511607,-0.1453731358289467,0.0892096774078019,0.1571756886353903
Geist Reservoir,PLSR,3,41,calibrated,0.1372204331691912,3.894505305710416,-0.3486355848783235,0.315318247796892,0.4952835999549489
Geist Reservoir,XGBoost,3,41,calibrated,0.1707826898781534,4.839362462575489,-0.67849353214292,0.1447124421968852,0.1372336168971899
Geist Reservoir,MLP,3,41,calibrated,0.1814127741622738,5.010095760716197,-0.7829685622821559,0.0932887064663867,0.2452685347323187
Geist Reservoir,PLSR,5,41,calibrated,0.1480759024273047,5.39067470301718,-0.400395066661047,0.3023334990557073,0.5043027542493583
Geist Reservoir,XGBoost,5,41,calibrated,0.1418544004713714,4.664635832532204,-0.3415565931815181,0.1116719182767524,0.1125568163433547
Geist Reservoir,MLP,5,41,calibrated,0.1325801315582468,4.550860737402691,-0.2538472539653667,0.0251680529233378,0.1458097897218176
Geist Reservoir,PLSR,10,41,calibrated,0.1367424627948612,5.820990237609419,-0.2522199366550957,0.5351965324407828,-1.0962217467372115
Geist Reservoir,XGBoost,10,41,calibrated,0.1474538204189887,4.617176836981657,-0.3503092522234703,0.2943426693112363,0.1691257561198842
Geist Reservoir,MLP,10,41,calibrated,0.1587839907087569,5.144391284881076,-0.4540653481354505,0.4587575118420358,0.0018489248090312
Geist Reservoir,PLSR,0,42,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
Geist Reservoir,XGBoost,0,42,source_only,0.1386463306043483,4.255609362029284,,0.1259166904497032,0.1425097559069296
Geist Reservoir,MLP,0,42,source_only,0.1244068187965522,3.948092520642133,,0.0601719726286933,0.2909356469585308
Geist Reservoir,PLSR,1,42,calibrated,0.1428361775081021,5.212346141213551,-0.436526658306038,0.3032534186213867,0.4815468907908229
Geist Reservoir,XGBoost,1,42,calibrated,0.1600940635610182,4.617347645340132,-0.6100920118311436,0.1224489883830019,0.1378925547339969
Geist Reservoir,MLP,1,42,calibrated,0.1297282653303024,4.3879676383504265,-0.3046982637888883,0.0710225785846589,0.3294420468497873
Geist Reservoir,PLSR,3,42,calibrated,0.1242887014754795,3.9532350464992,-0.2400218826997691,0.2594422527469094,0.5344035870904489
Geist Reservoir,XGBoost,3,42,calibrated,0.2060339327562664,7.31062619151673,-1.055589719804006,0.2036256698459732,0.1677103362648468
Geist Reservoir,MLP,3,42,calibrated,0.1371423498986895,4.6712053842291565,-0.3682620513208289,0.0595672636883546,0.3359018698110488
Geist Reservoir,PLSR,5,42,calibrated,0.107072972473359,3.653649683607047,-0.1721936506423418,0.1967406267684953,0.355959608967721
Geist Reservoir,XGBoost,5,42,calibrated,0.1685199046424146,4.930122013673199,-0.8448909275482029,0.1349932234292805,0.232425602342018
Geist Reservoir,MLP,5,42,calibrated,0.1272762087385666,4.126054203268864,-0.3933708769178486,0.0462652831471243,0.3898394695078083
Geist Reservoir,PLSR,10,42,calibrated,0.1053791943606686,3.910300777682162,-0.0082831314867213,0.3465572879970228,0.4151523460382239
Geist Reservoir,XGBoost,10,42,calibrated,0.1594808093389766,5.469758017976446,-0.5259350353871963,0.1446199542576146,0.0768096413432725
Geist Reservoir,MLP,10,42,calibrated,0.125001190256741,4.323235793291269,-0.1960291634305322,0.0283810490437298,0.223223042484228
Geist Reservoir,PLSR,0,43,source_only,0.13643985749474,3.906620652234312,,0.292107576215657,0.5259823070456258
